Date,log_price_residual
2021-08-27,0.6251417359813605
2021-08-28,0.6190165568872867
2021-08-29,0.6188564244365455
2021-08-30,0.5788420867379749
2021-08-31,0.5787552293452354
2021-09-01,0.6072913472833648
2021-09-02,0.6190606501708515
2021-09-03,0.626823956170119
2021-09-04,0.6258765104447779
2021-09-05,0.6596668473235354
2021-09-06,0.6745803233431928
2021-09-07,0.5560975314277847
2021-09-08,0.5397535616667035
2021-09-09,0.5433608762116204
2021-09-10,0.50447111512349
2021-09-11,0.5099098680237013
2021-09-12,0.5316109616492604
2021-09-13,0.5035535779902496
2021-09-14,0.5456818150392024
2021-09-15,0.5676757409328754
2021-09-16,0.5579246088731686
2021-09-17,0.5436167800718756
2021-09-18,0.5623242913991646
2021-09-19,0.5396481175682126
2021-09-20,0.44080742710148435
2021-09-21,0.3831151253316616
2021-09-22,0.4537957459573896
2021-09-23,0.4808867720931289
2021-09-24,0.4320487226519987
2021-09-25,0.42858453724644896
2021-09-26,0.4359261051994423
2021-09-27,0.41924472443611194
2021-09-28,0.3870129425076456
2021-09-29,0.3907572146864986
2021-09-30,0.443494162785127
2021-10-01,0.5350968429260803
2021-10-02,0.5271346761981821
2021-10-03,0.5336698238975295
2021-10-04,0.5539098964827378
2021-10-05,0.5968337796382599
2021-10-06,0.6668768532754967
2021-10-07,0.6351647729784915
2021-10-08,0.6354029820772684
2021-10-09,0.653014376472715
2021-10-10,0.6452115933813865
2021-10-11,0.6892205615227383
2021-10-12,0.6677693533764035
2021-10-13,0.685862129032424
2021-10-14,0.6842645545955826
2021-10-15,0.7503617093090895
2021-10-16,0.7396776830420428
2021-10-17,0.7460487930776196
2021-10-18,0.7520901249468839
2021-10-19,0.7863983745310232
2021-10-20,0.8111923985876768
2021-10-21,0.7514477022883934
2021-10-22,0.7228206524922651
2021-10-23,0.7287314663934836
2021-10-24,0.7201715091661551
2021-10-25,0.7528397450177717
2021-10-26,0.7078468436401479
2021-10-27,0.6748643088388437
2021-10-28,0.7062225249853906
2021-10-29,0.7310865311520534
2021-10-30,0.7209524598473926
2021-10-31,0.7136660040910083
2021-11-01,0.7058579670695497
2021-11-02,0.7347209569212545
2021-11-03,0.7313513187945109
2021-11-04,0.703983465918494
2021-11-05,0.6954114567653349
2021-11-06,0.7005098061891406
2021-11-07,0.7237649237747821
2021-11-08,0.7903241203568356
2021-11-09,0.7813509032890806
2021-11-10,0.7435638925457795
2021-11-11,0.7444555696917252
2021-11-12,0.7284778829595258
2021-11-13,0.7311603007604486
2021-11-14,0.7386729521916564
2021-11-15,0.7165519265128228
2021-11-16,0.6590458912090646
2021-11-17,0.6540732677042449
2021-11-18,0.5944911750897539
2021-11-19,0.6136158984234719
2021-11-20,0.6409271277735868
2021-11-21,0.6267118024645946
2021-11-22,0.5787169374414312
2021-11-23,0.5986868010318851
2021-11-24,0.5878726696630725
2021-11-25,0.6178864658260608
2021-11-26,0.523476853707038
2021-11-27,0.5368551746355479
2021-11-28,0.5814807104875825
2021-11-29,0.5910538835413206
2021-11-30,0.5746529064772243
2021-12-01,0.5740388431151207
2021-12-02,0.5614700644228439
2021-12-03,0.5066587793577053
2021-12-04,0.41697842707267085
2021-12-05,0.418504469632909
2021-12-06,0.4408038075442864
2021-12-07,0.4396758439778896
2021-12-08,0.4363192788912631
2021-12-09,0.38241256055809103
2021-12-10,0.37010636219918247
2021-12-11,0.4072073113340373
2021-12-12,0.42171610381631197
2021-12-13,0.3507515689887022
2021-12-14,0.3806397982600007
2021-12-15,0.38988302344242953
2021-12-16,0.36389035691357563
2021-12-17,0.33385080306368486
2021-12-18,0.3443117400167566
2021-12-19,0.34193410798918045
2021-12-20,0.34183306427847704
2021-12-21,0.38431570767361656
2021-12-22,0.3745252828644716
2021-12-23,0.4133259429538736
2021-12-24,0.41285851242080795
2021-12-25,0.40718684595579013
2021-12-26,0.4094279122432205
2021-12-27,0.4075331502940305
2021-12-28,0.34230295986379033
2021-12-29,0.31501551341281875
2021-12-30,0.32677658988313674
2021-12-31,0.3090558927950511
2022-01-01,0.33295834894893517
2022-01-02,0.326836754935961
2022-01-03,0.3059435389733878
2022-01-04,0.2923834143173263
2022-01-05,0.2376273832843907
2022-01-06,0.22710232341125725
2022-01-07,0.18697177631598016
2022-01-08,0.19228943151184374
2022-01-09,0.19278789587616885
2022-01-10,0.1895572536643666
2022-01-11,0.2104539644740573
2022-01-12,0.23633349970460316
2022-01-13,0.20392746124687022
2022-01-14,0.21342790284376
2022-01-15,0.21423817684512692
2022-01-16,0.21176572349483536
2022-01-17,0.18776820312805853
2022-01-18,0.19139589793674538
2022-01-19,0.174566065562324
2022-01-20,0.14806422904494632
2022-01-21,0.03618715288505214
2022-01-22,-0.006981434964037803
2022-01-23,0.027440759693265093
2022-01-24,0.036734023500910595
2022-01-25,0.043316678867620695
2022-01-26,0.038512103579479984
2022-01-27,0.04245057206376579
2022-01-28,0.06102859376514225
2022-01-29,0.06804550572208079
2022-01-30,0.0638902207600136
2022-01-31,0.07501252679342585
2022-02-01,0.08201140620312053
2022-02-02,0.03189893780078279
2022-02-03,0.03365561793533978
2022-02-04,0.13521360476236666
2022-02-05,0.14409258220053012
2022-02-06,0.16281998508637052
2022-02-07,0.19674957846179097
2022-02-08,0.2014970685602009
2022-02-09,0.20528090008041744
2022-02-10,0.18575676604255698
2022-02-11,0.15500336193865927
2022-02-12,0.1491451970316504
2022-02-13,0.1481629889001752
2022-02-14,0.15725785459996544
2022-02-15,0.1985055844510022
2022-02-16,0.1868740754598246
2022-02-17,0.10376339181438965
2022-02-18,0.08830411830413532
2022-02-19,0.08816563915523723
2022-02-20,0.04751292138168495
2022-02-21,0.00775313948782852
2022-02-22,0.03573471484341262
2022-02-23,0.01071850237277161
2022-02-24,0.0351733451109304
2022-02-25,0.06058687182737721
2022-02-26,0.052388979608785746
2022-02-27,0.014770207884678754
2022-02-28,0.14990673118062148
2022-03-01,0.17476425658627015
2022-03-02,0.1653163292190154
2022-03-03,0.1293391766794567
2022-03-04,0.044918566377091906
2022-03-05,0.050612964651465475
2022-03-06,0.023953800702907202
2022-03-07,0.016022205728178918
2022-03-08,0.029732175644440417
2022-03-09,0.10920553081236584
2022-03-10,0.04626751635601778
2022-03-11,0.028143075618821456
2022-03-12,0.030029327767865155
2022-03-13,-0.0010584928894488144
2022-03-14,0.04511495779319752
2022-03-15,0.03636178944045021
2022-03-16,0.07833716257701262
2022-03-17,0.07363588315100955
2022-03-18,0.09297795107530327
2022-03-19,0.100279165353232
2022-03-20,0.07734788985920815
2022-03-21,0.07035741767709958
2022-03-22,0.10053193942716732
2022-03-23,0.10733612564943407
2022-03-24,0.13447093558527534
2022-03-25,0.1414172965503102
2022-03-26,0.14381771324159942
2022-03-27,0.1917173158243255
2022-03-28,0.1996541804242753
2022-03-29,0.20315833730371047
2022-03-30,0.1944054437322862
2022-03-31,0.15921459678597927
2022-04-01,0.17267023658984293
2022-04-02,0.1644194337232623
2022-04-03,0.17373074870378957
2022-04-04,0.17697794120582166
2022-04-05,0.15447702583824174
2022-04-06,0.09936371980091252
2022-04-07,0.10400660010214402
2022-04-08,0.07120548680752847
2022-04-09,0.08060937528276746
2022-04-10,0.0694091204561218
2022-04-11,0.0015677846222281744
2022-04-12,0.01411777215459864
2022-04-13,0.038771638935896746
2022-04-14,0.006957049157845674
2022-04-15,0.02081532512832851
2022-04-16,0.017323258623006765
2022-04-17,-0.0023145937499666758
2022-04-18,0.024027174959115882
2022-04-19,0.03897636128175108
2022-04-20,0.03536100105393736
2022-04-21,0.0111205259687992
2022-04-22,-0.008115986134706432
2022-04-23,-0.013321403691898936
2022-04-24,-0.01639173300055141
2022-04-25,0.0063592735796831334
2022-04-26,-0.056026099206309965
2022-04-27,-0.027639985108326215
2022-04-28,-0.015509267603372123
2022-04-29,-0.045812470455315335
2022-04-30,-0.07048793762186634
2022-05-01,-0.05215473714916641
2022-05-02,-0.050614584132695484
2022-05-03,-0.0744151669526012
2022-05-04,-0.025569537720732782
2022-05-05,-0.10925039187919161
2022-05-06,-0.12304775081000408
2022-05-07,-0.1391038543439631
2022-05-08,-0.1818494944248279
2022-05-09,-0.29451869004476094
2022-05-10,-0.2781202018178348
2022-05-11,-0.3524026121539219
2022-05-12,-0.34516264091715954
2022-05-13,-0.33727767169137657
2022-05-14,-0.31235724993107894
2022-05-15,-0.27636790166429925
2022-05-16,-0.3196079430943488
2022-05-17,-0.3023319874373822
2022-05-18,-0.3594940457446114
2022-05-19,-0.31001390148854924
2022-05-20,-0.34562827724391276
2022-05-21,-0.3398128719488991
2022-05-22,-0.31019120917222587
2022-05-23,-0.3529025586788812
2022-05-24,-0.3348565344543424
2022-05-25,-0.33796448617555974
2022-05-26,-0.347127681823725
2022-05-27,-0.37281628534974054
2022-05-28,-0.35861765317569727
2022-05-29,-0.3463182526015256
2022-05-30,-0.27183095453433026
2022-05-31,-0.26977637702172963
2022-06-01,-0.33571817787037617
2022-06-02,-0.3141221292253338
2022-06-03,-0.3429559005551308
2022-06-04,-0.33945225829174497
2022-06-05,-0.3361965772875575
2022-06-06,-0.2907975014339481
2022-06-07,-0.2967866621499624
2022-06-08,-0.32849364878162746
2022-06-09,-0.3347983731795132
2022-06-10,-0.3692448220997111
2022-06-11,-0.3947479839704453
2022-06-12,-0.45094458779643
2022-06-13,-0.6356512458034906
2022-06-14,-0.6470934924960066
2022-06-15,-0.6275035976698522
2022-06-16,-0.731192120311869
2022-06-17,-0.7239817608125101
2022-06-18,-0.7978148002029659
2022-06-19,-0.723315121390284
2022-06-20,-0.7198365058808918
2022-06-21,-0.7145648419871087
2022-06-22,-0.7486003669247285
2022-06-23,-0.6957699994994542
2022-06-24,-0.686668075718222
2022-06-25,-0.6791876664151726
2022-06-26,-0.6984888588358444
2022-06-27,-0.7139741477799273
2022-06-28,-0.7381264587843006
2022-06-29,-0.7475133947778314
2022-06-30,-0.7857801735293286
2022-07-01,-0.7856214636928254
2022-07-02,-0.7916234661596775
2022-07-03,-0.7896022239161109
2022-07-04,-0.7418638807700422
2022-07-05,-0.7438500932143093
2022-07-06,-0.726191602165164
2022-07-07,-0.6749487005446735
2022-07-08,-0.6679257520208353
2022-07-09,-0.6788980717715187
2022-07-10,-0.714838421680076
2022-07-11,-0.7573353543309658
2022-07-12,-0.7898009134655481
2022-07-13,-0.7488033974371717
2022-07-14,-0.7296526341880174
2022-07-15,-0.7165662362333034
2022-07-16,-0.6996158907533268
2022-07-17,-0.7175469118705387
2022-07-18,-0.6494670321453171
2022-07-19,-0.6033306526536286
2022-07-20,-0.6077208672562371
2022-07-21,-0.6137697697955602
2022-07-22,-0.6337244902215691
2022-07-23,-0.6440092235633603
2022-07-24,-0.6370100862360175
2022-07-25,-0.6892159240004663
2022-07-26,-0.7050063637676942
2022-07-27,-0.627569773812537
2022-07-28,-0.5878764655809725
2022-07-29,-0.5837298315907518
2022-07-30,-0.59802085927344
2022-07-31,-0.6099154365665491
2022-08-01,-0.6114892981933835
2022-08-02,-0.6249298466287954
2022-08-03,-0.6350875620583256
2022-08-04,-0.6435485770495308
2022-08-05,-0.6169978236777087
2022-08-06,-0.6284202138583233
2022-08-07,-0.6221008273861202
2022-08-08,-0.5949482045285048
2022-08-09,-0.6217273623507911
2022-08-10,-0.5909838230953675
2022-08-11,-0.5910461865674037
2022-08-12,-0.5724926016201319
2022-08-13,-0.5718278130272711
2022-08-14,-0.5769787588766953
2022-08-15,-0.5870358313329263
2022-08-16,-0.5965394525338326
2022-08-17,-0.6196034894303715
2022-08-18,-0.6250478853619423
2022-08-19,-0.7304108287213502
2022-08-20,-0.7193861924367191
2022-08-21,-0.7007130400768364
2022-08-22,-0.7129082648478207
2022-08-23,-0.7024135004523071
2022-08-24,-0.7079109947407627
2022-08-25,-0.7007440986039644
2022-08-26,-0.7652388178296743
2022-08-27,-0.7755923033291889
2022-08-28,-0.7945422022347479
2022-08-29,-0.7649575248114662
2022-08-30,-0.7874832413238817
2022-08-31,-0.7778000986842333
2022-09-01,-0.774092930977087
2022-09-02,-0.7822223037990543
2022-09-03,-0.789819403775649
2022-09-04,-0.7821785719214898
2022-09-05,-0.7907336720329763
2022-09-06,-0.8402372117832488
2022-09-07,-0.8170771424252354
2022-09-08,-0.8159892086281264
2022-09-09,-0.7157969476607544
2022-09-10,-0.6998652571381729
2022-09-11,-0.6994635200909798
2022-09-12,-0.6712175221422765
2022-09-13,-0.7750920270123522
2022-09-14,-0.7713895805230084
2022-09-15,-0.799195047813642
2022-09-16,-0.7972200510448832
2022-09-17,-0.7785117194159863
2022-09-18,-0.8138648126314738
2022-09-19,-0.8074309050770694
2022-09-20,-0.8433231113450645
2022-09-21,-0.8631322654850262
2022-09-22,-0.8155170341517088
2022-09-23,-0.8203086142002949
2022-09-24,-0.8415740018199838
2022-09-25,-0.8487852546405108
2022-09-26,-0.8275657940606909
2022-09-27,-0.8327450419430651
2022-09-28,-0.8149569736993012
2022-09-29,-0.8108264201008595
2022-09-30,-0.816518755468099
2022-10-01,-0.8231472064637071
2022-10-02,-0.8388673204305057
2022-10-03,-0.807157819871458
2022-10-04,-0.7721248431164707
2022-10-05,-0.7815657848341679
2022-10-06,-0.7920647104729106
2022-10-07,-0.8131754230481114
2022-10-08,-0.8197550830420344
2022-10-09,-0.8193942413288262
2022-10-10,-0.8338460499310401
2022-10-11,-0.8401174891140943
2022-10-12,-0.8342081048328343
2022-10-13,-0.8224892556034149
2022-10-14,-0.8336377185514721
2022-10-15,-0.8395195976602352
2022-10-16,-0.8297632484636992
2022-10-17,-0.8148222527736433
2022-10-18,-0.8261675977028151
2022-10-19,-0.837292021811006
2022-10-20,-0.8427087589286817
2022-10-21,-0.8355505181036325
2022-10-22,-0.8340940928678915
2022-10-23,-0.815909238143675
2022-10-24,-0.8276791852674386
2022-10-25,-0.7897617650706064
2022-10-26,-0.7557599098773959
2022-10-27,-0.781236621492269
2022-10-28,-0.765693324995695
2022-10-29,-0.7564063022631515
2022-10-30,-0.7657729847263095
2022-10-31,-0.7722162287233196
2022-11-01,-0.7728723225757204
2022-11-02,-0.7896963280162019
2022-11-03,-0.7875294943525493
2022-11-04,-0.7414912376981029
2022-11-05,-0.7359041468682079
2022-11-06,-0.7521917616060403
2022-11-07,-0.7707358816595118
2022-11-08,-0.875799897029621
2022-11-09,-1.0373590308049003
2022-11-10,-0.9302952602442556
2022-11-11,-0.9666597751362147
2022-11-12,-0.9753963934680598
2022-11-13,-1.0027018048036087
2022-11-14,-0.9840293980119164
2022-11-15,-0.9706215831721661
2022-11-16,-0.9824018965385228
2022-11-17,-0.981553401345229
2022-11-18,-0.9824576275260206
2022-11-19,-0.9804775708432718
2022-11-20,-1.007805242972621
2022-11-21,-1.0371107114316036
2022-11-22,-1.012444078251205
2022-11-23,-0.9880208586478147
2022-11-24,-0.9875301901114337
2022-11-25,-0.9912995052570359
2022-11-26,-0.9958441000262539
2022-11-27,-0.996678912550566
2022-11-28,-1.0104249301271455
2022-11-29,-0.9963813255954186
2022-11-30,-0.9528372374208676
2022-12-01,-0.965574086018071
2022-12-02,-0.958998734159417
2022-12-03,-0.9694372906593216
2022-12-04,-0.9564898118792193
2022-12-05,-0.9660052298043293
2022-12-06,-0.9597020246333994
2022-12-07,-0.9729057014047839
2022-12-08,-0.950538580753145
2022-12-09,-0.956201344992035
2022-12-10,-0.9570136574226957
2022-12-11,-0.958872240083581
2022-12-12,-0.953091815512705
2022-12-13,-0.9201090808015646
2022-12-14,-0.9183111810513491
2022-12-15,-0.9449353566042404
2022-12-16,-0.9884961606562683
2022-12-17,-0.9785065442267378
2022-12-18,-0.9784962457608319
2022-12-19,-0.9997704781152379
2022-12-20,-0.971202079335324
2022-12-21,-0.9773070395283412
2022-12-22,-0.976587944868994
2022-12-23,-0.9786877166565482
2022-12-24,-0.9753879514986004
2022-12-25,-0.9762428900940687
2022-12-26,-0.9730729669090792
2022-12-27,-0.9839431972341579
2022-12-28,-0.993806387849272
2022-12-29,-0.9882035087875991
2022-12-30,-0.9905061605635268
2022-12-31,-0.9947781320014961
2023-01-01,-0.9898778444941048
2023-01-02,-0.9850415076369536
2023-01-03,-0.9862453294827773
2023-01-04,-0.9757046672803913
2023-01-05,-0.9772004706963138
2023-01-06,-0.9694274577356907
2023-01-07,-0.9704298373349616
2023-01-08,-0.9636816535363106
2023-01-09,-0.9566114251094913
2023-01-10,-0.9422091670963884
2023-01-11,-0.9196945896726962
2023-01-12,-0.8634464183696782
2023-01-13,-0.812131448483461
2023-01-14,-0.7565696266584823
2023-01-15,-0.7633379110777732
2023-01-16,-0.7492032621143139
2023-01-17,-0.7496440419326067
2023-01-18,-0.7723370951244615
2023-01-19,-0.7553353538215752
2023-01-20,-0.6830517445546693
2023-01-21,-0.6772031986531069
2023-01-22,-0.6814347486949632
2023-01-23,-0.6725359765560928
2023-01-24,-0.6869050018002376
2023-01-25,-0.665551634931461
2023-01-26,-0.6703305688537782
2023-01-27,-0.6680753267977195
2023-01-28,-0.6711767703941405
2023-01-29,-0.6388777251237823
2023-01-30,-0.6811899229354044
2023-01-31,-0.6672205360146126
2023-02-01,-0.6421854757860004
2023-02-02,-0.6520126155362167
2023-02-03,-0.6550001788135074
2023-02-04,-0.6592944893653723
2023-02-05,-0.676912489932521
2023-02-06,-0.6865993880509578
2023-02-07,-0.6643775882265075
2023-02-08,-0.6790202404560954
2023-02-09,-0.7294136784030769
2023-02-10,-0.7388642960535972
2023-02-11,-0.7279910556188032
2023-02-12,-0.7325985170150382
2023-02-13,-0.7317371506070618
2023-02-14,-0.7128650162986485
2023-02-15,-0.6237725217100056
2023-02-16,-0.6476211038282713
2023-02-17,-0.6123250406062226
2023-02-18,-0.6116240382186771
2023-02-19,-0.6230972577993192
2023-02-20,-0.6060601606530103
2023-02-21,-0.6226903286979741
2023-02-22,-0.6328980739144736
2023-02-23,-0.6439030805543755
2023-02-24,-0.6755084952172421
2023-02-25,-0.6766150367978536
2023-02-26,-0.6606757748761609
2023-02-27,-0.6627171515746753
2023-02-28,-0.6784893993367014
2023-03-01,-0.6590445235546927
2023-03-02,-0.6654454982866813
2023-03-03,-0.7147141691827272
2023-03-04,-0.7157958067390968
2023-03-05,-0.7123510281050134
2023-03-06,-0.7129559939657781
2023-03-07,-0.7240885579249916
2023-03-08,-0.7460043341717189
2023-03-09,-0.8105835242501342
2023-03-10,-0.8162433587018132
2023-03-11,-0.7996364584714097
2023-03-12,-0.7305314537197205
2023-03-13,-0.6405521458218484
2023-03-14,-0.6159032956862571
2023-03-15,-0.630973240384856
2023-03-16,-0.6058412272679483
2023-03-17,-0.5146376119029377
2023-03-18,-0.5322813246206621
2023-03-19,-0.489399970230064
2023-03-20,-0.5025203703746044
2023-03-21,-0.4910392944398918
2023-03-22,-0.5215619012625545
2023-03-23,-0.4846186878577381
2023-03-24,-0.5182774326667055
2023-03-25,-0.5179505896613126
2023-03-26,-0.4983648945764756
2023-03-27,-0.5313335084160684
2023-03-28,-0.527162356311301
2023-03-29,-0.4880565553880114
2023-03-30,-0.5016872527866063
2023-03-31,-0.48485235676818306
2023-04-01,-0.48616663374104263
2023-04-02,-0.49850212093510926
2023-04-03,-0.5101908931480388
2023-04-04,-0.5013852237895176
2023-04-05,-0.4992674394534369
2023-04-06,-0.5048786395695615
2023-04-07,-0.5094728942582805
2023-04-08,-0.5090818550731626
2023-04-09,-0.495696669806863
2023-04-10,-0.45051429440795054
2023-04-11,-0.43250424604875626
2023-04-12,-0.4442607727217869
2023-04-13,-0.4297359803003342
2023-04-14,-0.4275042114622494
2023-04-15,-0.4320114869041518
2023-04-16,-0.4336317590607859
2023-04-17,-0.4624802534507726
2023-04-18,-0.43314389173875156
2023-04-19,-0.486838717144801
2023-04-20,-0.5065470698889509
2023-04-21,-0.5416400082988062
2023-04-22,-0.5227756795687419
2023-04-23,-0.5313754442984635
2023-04-24,-0.5349956810639327
2023-04-25,-0.5075417278709438
2023-04-26,-0.5052498985475946
2023-04-27,-0.46848409564917404
2023-04-28,-0.47300319042727246
2023-04-29,-0.47803030795154733
2023-04-30,-0.4738475430340099
2023-05-01,-0.5178216531986788
2023-05-02,-0.4981456671889575
2023-05-03,-0.4864696302737723
2023-05-04,-0.49359998387268966
2023-05-05,-0.4703477210622893
2023-05-06,-0.4933044265617852
2023-05-07,-0.49867138449253723
2023-05-08,-0.5358525673921903
2023-05-09,-0.5394659855432913
2023-05-10,-0.5398844023246916
2023-05-11,-0.5645599944879205
2023-05-12,-0.5729954902065248
2023-05-13,-0.57097275860073
2023-05-14,-0.568631399410922
2023-05-15,-0.557586613727338
2023-05-16,-0.5656973474992704
2023-05-17,-0.5524391981599415
2023-05-18,-0.573519140366443
2023-05-19,-0.5723106662038422
2023-05-20,-0.5650022462899358
2023-05-21,-0.5775289240399335
2023-05-22,-0.5749953056817869
2023-05-23,-0.561906318085514
2023-05-24,-0.5954569392303846
2023-05-25,-0.5905222798388579
2023-05-26,-0.5821707849537088
2023-05-27,-0.5776698277877319
2023-05-28,-0.5329753382867253
2023-05-29,-0.5454171407933508
2023-05-30,-0.5478494614269707
2023-05-31,-0.5663838240259658
2023-06-01,-0.5814054919404281
2023-06-02,-0.5660264065380627
2023-06-03,-0.5730091248329554
2023-06-04,-0.5706149420019351
2023-06-05,-0.6229309050359753
2023-06-06,-0.5695477775263296
2023-06-07,-0.6026789952518268
2023-06-08,-0.5962757794802851
2023-06-09,-0.5986857338118288
2023-06-10,-0.6223625574718703
2023-06-11,-0.6211396140394019
2023-06-12,-0.6216039165888994
2023-06-13,-0.6230636025720315
2023-06-14,-0.6542243902348339
2023-06-15,-0.6364471723294525
2023-06-16,-0.607139461830565
2023-06-17,-0.6007196756114919
2023-06-18,-0.6072552600700085
2023-06-19,-0.59178096688529
2023-06-20,-0.5368551105618558
2023-06-21,-0.4760039015118611
2023-06-22,-0.48149875560186395
2023-06-23,-0.459479926967008
2023-06-24,-0.463016943738797
2023-06-25,-0.4663043788902623
2023-06-26,-0.4738780643641416
2023-06-27,-0.4609975821848469
2023-06-28,-0.480127134808658
2023-06-29,-0.46895646498080445
2023-06-30,-0.46878858246434163
2023-07-01,-0.4662181830902803
2023-07-02,-0.46642090755820753
2023-07-03,-0.4495165247139017
2023-07-04,-0.46096490687117075
2023-07-05,-0.47142938412647695
2023-07-06,-0.4891523926005892
2023-07-07,-0.4781402779692474
2023-07-08,-0.4809243901872282
2023-07-09,-0.4848403459945345
2023-07-10,-0.47779658840548045
2023-07-11,-0.4711386315174586
2023-07-12,-0.4792983202207193
2023-07-13,-0.4459843239038861
2023-07-14,-0.4829919422211546
2023-07-15,-0.48423738554254925
2023-07-16,-0.48618629844927597
2023-07-17,-0.4902838504321583
2023-07-18,-0.5011296291268348
2023-07-19,-0.4991201317476932
2023-07-20,-0.503290913541143
2023-07-21,-0.5000466600245641
2023-07-22,-0.5071102994608534
2023-07-23,-0.49629822237117693
2023-07-24,-0.526834368742378
2023-07-25,-0.5259156637586706
2023-07-26,-0.5216788396536334
2023-07-27,-0.5276880440826854
2023-07-28,-0.5243218054409127
2023-07-29,-0.5233721070686492
2023-07-30,-0.5272479765333493
2023-07-31,-0.5292652202248878
2023-08-01,-0.5202908760366896
2023-08-02,-0.5329894152855026
2023-08-03,-0.5318460630763902
2023-08-04,-0.5370224291988794
2023-08-05,-0.537702723189895
2023-08-06,-0.5384129882378819
2023-08-07,-0.5349563459162745
2023-08-08,-0.5146421955056706
2023-08-09,-0.5218168503538632
2023-08-10,-0.5275411731730859
2023-08-11,-0.5291184570141478
2023-08-12,-0.5291206091946741
2023-08-13,-0.5340762949271802
2023-08-14,-0.5304330400363924
2023-08-15,-0.5392087098309535
2023-08-16,-0.5539999005976277
2023-08-17,-0.63004781763129
2023-08-18,-0.6541234634435842
2023-08-19,-0.6523758807044953
2023-08-20,-0.6496465779047131
2023-08-21,-0.6518901184468255
2023-08-22,-0.6580928254485308
2023-08-23,-0.6404473489746696
2023-08-24,-0.6532481410035551
2023-08-25,-0.6569612501443824
2023-08-26,-0.6587125329595516
2023-08-27,-0.6560539591432484
2023-08-28,-0.6558259295506836
2023-08-29,-0.5979332751949773
2023-08-30,-0.6119744592575191
2023-08-31,-0.6628784164071959
2023-09-01,-0.6691619803376607
2023-09-02,-0.6670353108744784
2023-09-03,-0.6638102685438785
2023-09-04,-0.6705145488065742
2023-09-05,-0.6715842894119888
2023-09-06,-0.6730569317650836
2023-09-07,-0.6559325234679463
2023-09-08,-0.6680795279121252
2023-09-09,-0.6688750717792029
2023-09-10,-0.6717205777867008
2023-09-11,-0.6994280531879884
2023-09-12,-0.6714087831750177
2023-09-13,-0.6577269111243389
2023-09-14,-0.6456813799726024
2023-09-15,-0.6417334445084126
2023-09-16,-0.6465558120553965
2023-09-17,-0.6489858138903557
2023-09-18,-0.6395743700561436
2023-09-19,-0.6233342200725271
2023-09-20,-0.6267840761479153
2023-09-21,-0.6481317678115559
2023-09-22,-0.6481970468561755
2023-09-23,-0.6488231857726721
2023-09-24,-0.6601755938650005
2023-09-25,-0.6605058395412939
2023-09-26,-0.664507103221851
2023-09-27,-0.659531506420068
2023-09-28,-0.633835014760642
2023-09-29,-0.6387974852287339
2023-09-30,-0.6367662707398729
2023-10-01,-0.6018217658455391
2023-10-02,-0.616119013886248
2023-10-03,-0.6211766247822155
2023-10-04,-0.6086707301141612
2023-10-05,-0.6225513579568851
2023-10-06,-0.6043902703150916
2023-10-07,-0.6037539736935322
2023-10-08,-0.6055202254454191
2023-10-09,-0.6183968591845392
2023-10-10,-0.6250783495887173
2023-10-11,-0.647314557605041
2023-10-12,-0.6509763924146803
2023-10-13,-0.6476255774103077
2023-10-14,-0.6473209827897097
2023-10-15,-0.6378137420026597
2023-10-16,-0.5888006138385986
2023-10-17,-0.5918602882139474
2023-10-18,-0.5960354351435981
2023-10-19,-0.583809848070068
2023-10-20,-0.5495701612531416
2023-10-21,-0.5427931438149347
2023-10-22,-0.5412578272951301
2023-10-23,-0.44741848517253047
2023-10-24,-0.4203176548451033
2023-10-25,-0.40319056653814833
2023-10-26,-0.41277798281108424
2023-10-27,-0.42177024152506526
2023-10-28,-0.4166814914664041
2023-10-29,-0.40326998823470994
2023-10-30,-0.4062109703706831
2023-10-31,-0.40277216066665744
2023-11-01,-0.3807334081766296
2023-11-02,-0.3970056764277814
2023-11-03,-0.4026756015982009
2023-11-04,-0.3923640686288081
2023-11-05,-0.39262445196472484
2023-11-06,-0.3957703751732531
2023-11-07,-0.3850558358406584
2023-11-08,-0.37507446985606663
2023-11-09,-0.35155513582899545
2023-11-10,-0.33357049344173006
2023-11-11,-0.3446981479281348
2023-11-12,-0.34341780645644704
2023-11-13,-0.35796851105696703
2023-11-14,-0.38504546600984213
2023-11-15,-0.3244678471977611
2023-11-16,-0.3705614868918232
2023-11-17,-0.35999237847627796
2023-11-18,-0.3604674636829408
2023-11-19,-0.3377929730247615
2023-11-20,-0.33654437641310153
2023-11-21,-0.37749131645166223
2023-11-22,-0.34093442241121963
2023-11-23,-0.34407904095879616
2023-11-24,-0.33393773441172137
2023-11-25,-0.33249411334590384
2023-11-26,-0.3416288997499386
2023-11-27,-0.3491088210783069
2023-11-28,-0.3338503754283071
2023-11-29,-0.3340728442842398
2023-11-30,-0.33832778925522256
2023-12-01,-0.31312094530139234
2023-12-02,-0.29445150959478106
2023-12-03,-0.28221739837953486
2023-12-04,-0.23581871462220505
2023-12-05,-0.18647972220117381
2023-12-06,-0.19463023906828525
2023-12-07,-0.2061029948535147
2023-12-08,-0.18585576501679135
2023-12-09,-0.1972642989062301
2023-12-10,-0.1982625634815669
2023-12-11,-0.2584592789314897
2023-12-12,-0.2530139729558609
2023-12-13,-0.218948494391336
2023-12-14,-0.2175729588462012
